id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,,
587641,Luxury Pad NYC - Williamsburg Loft,717562,John,Brooklyn,Williamsburg,40.7197,-73.95741,Entire home apartment,275,30,6,31-10-15,0.07,1,363,,
21630372,Beautiful and confortable room,109146538,Marisol,Queens,Jackson Heights,40.75184,-73.88722,Private room,60,1,46,01-07-19,2.29,1,30,,
9314139,Spacious 2 bedroom loft (1600 sf),48345272,Dino,Manhattan,Tribeca,40.71474,-74.01101,Entire home apartment,425,5,1,01-01-16,0.02,1,0,,
7970450,Adorable Upper East Side Apartment,39651842,Samantha,Manhattan,Upper East Side,40.77285,-73.94715,Private room,110,1,0,,,1,0,,
33471012,Designer Loft,252181650,Daniel & Neena,Manhattan,Chinatown,40.71543,-73.99323,Entire home apartment,350,1,18,30-06-19,5.74,1,82,,
36235150,Sky View beautiful apt in Williamsburg New York,208514239,Melki,Brooklyn,Williamsburg,40.71232,-73.9422,Entire home apartment,170,1,1,07-07-19,1,3,340,,
16364067,Beautiful Newly Renovated BK Apt with W&D in Unit,1528114,K.,Brooklyn,Bedford-Stuyvesant,40.6836,-73.93495,Entire home apartment,95,4,68,26-05-19,2.3,1,0,,
13130744,Uptown Bronx Apartment,73126926,Real Estate To Go,Bronx,Williamsbridge,40.88493,-73.8618,Entire home apartment,67,3,205,12-06-19,5.39,1,140,,
31087023,Shared Room 4 FEMALE Guests 30mins to Manhattan-3,172369331,Abby,Brooklyn,Sheepshead Bay,40.59726,-73.95951,Shared room,40,3,1,16-03-19,0.26,10,281,,
20210285,ROOM AC WI-FI PARKING CABLE FOR 2,131684478,Mervin (Michael),Staten Island,West Brighton,40.63291,-74.11749,Private room,37,2,25,01-09-18,1.11,3,306,,
15733438,MASTER BR/ SUITE ( PRIVATE BATHROOM ),2908180,Simone,Manhattan,East Harlem,40.7898,-73.94213,Private room,125,5,59,02-07-19,2.03,1,110,,
26670812,Lucky home 温馨如家,88576580,Anna,Queens,Flushing,40.75432,-73.82273,Private room,60,1,1,15-08-18,0.09,2,0,,
30975278,Light twin room,10994664,Alexander,Brooklyn,Bushwick,40.69241,-73.90692,Shared room,40,30,0,,,8,276,,
29269102,Cozy and Convenient,158406020,Marvin,Brooklyn,East Flatbush,40.65105,-73.93034,Private room,47,1,9,02-01-19,1.05,2,14,,
17544058,Quite and comfortable shared room in UES,94100043,Mohamed,Manhattan,Upper East Side,40.76675,-73.95428,Shared room,35,1,118,03-01-19,4.21,2,0,,
21103362,West Village 1 Bedroom with a view,28066471,Jordan,Manhattan,West Village,40.73223,-74.00489,Entire home apartment,150,4,1,31-12-17,0.05,1,6,,
11569227,Beautiful Modern Studio in Bushwick,1432593,Val,Brooklyn,Bushwick,40.70024,-73.92055,Entire home apartment,115,3,33,03-07-19,0.89,1,20,,
31926655,SPACIOUS- 3 Bedroom Harlem gem 5 mins from train,115075522,Christian,Manhattan,Harlem,40.82656,-73.94648,Entire home apartment,225,1,13,01-07-19,3.22,1,83,,
16686651,Two Charming Bedrooms in the Lower East Side,53099839,Avery,Manhattan,Lower East Side,40.71919,-73.99208,Private room,200,1,0,,,1,0,,
33195147,The Sweet,239155432,Thia,Bronx,Wakefield,40.90484,-73.84489,Private room,120,1,1,08-04-19,0.32,1,268,,
2008227,Private Studio in Private Home,9539641,Dianne,Bronx,North Riverdale,40.90804,-73.90005,Private room,53,2,143,30-06-19,2.13,1,263,,
17855771,Sunny room in spacious Williamsburg Loft!,34745360,Anna,Brooklyn,Williamsburg,40.71647,-73.95971,Private room,65,20,1,01-06-17,0.04,2,0,,
28711792,East Village Cottage Life,865148,Eliza,Manhattan,East Village,40.72939,-73.98007,Private room,85,2,26,05-07-19,3.07,1,165,,
34483443,Are You Ready for Central Park State of Mind?,260425153,Park Lane,Manhattan,Midtown,40.76559,-73.97632,Private room,425,1,1,08-06-19,1,14,340,,
3431816,APT IN PROSPECT/CROWN HEIGHTS ,4274268,Konstantino,Brooklyn,Crown Heights,40.67183,-73.95491,Entire home apartment,110,4,3,03-01-16,0.05,1,0,,
18357504,Spacious Brownstone Apartment,5454042,Ian,Brooklyn,Bedford-Stuyvesant,40.68874,-73.95684,Private room,54,2,14,06-11-17,0.52,1,0,,
7108992,Huge Upper West Side Apartment - 3 rooms,3801047,Anna,Manhattan,Upper West Side,40.7982,-73.96931,Entire home apartment,187,3,1,05-09-15,0.02,1,0,,
20587159,Cozy East Village Studio Apartment,8130515,Jessica,Manhattan,East Village,40.72547,-73.98315,Entire home apartment,150,2,2,26-09-17,0.09,1,0,,
27603936,Trendy and Stylish Downtown apartment !!!,52262348,Elena,Manhattan,Lower East Side,40.7188,-73.98554,Entire home apartment,185,3,10,05-05-19,0.97,1,0,,
16324411,Private large room near LGA airport with queen bed,58391491,Juel,Queens,East Elmhurst,40.76509,-73.8717,Private room,45,1,255,23-06-19,8.17,5,175,,
24279693,THE BROOKLYN BLUE HOUSE 1.,183127881,Giana,Brooklyn,Canarsie,40.6469,-73.90022,Private room,54,1,61,20-05-19,4.19,4,319,,
22388659,One bedroom apartment New York City,31451485,Alexandre,Manhattan,East Harlem,40.79081,-73.94946,Entire home apartment,130,4,0,,,1,0,,
31814773,Amazing Private room near Central Park,124028462,Sergii,Manhattan,Harlem,40.80515,-73.95651,Private room,59,30,1,17-03-19,0.26,3,332,,
9260911,Luxury Apt in EV - 2 Spacious BR + 2 Full Bath!!,1974661,Em,Manhattan,East Village,40.72788,-73.9869,Entire home apartment,299,1,177,22-06-19,4.05,1,91,,
21962864,"Cozy private room w/private bath, Hell's Kitchen",25690203,Corin,Manhattan,Hell's Kitchen,40.76333,-73.98905,Private room,100,2,5,06-04-18,0.26,1,0,,
15969097,Big Bright Alcove Studio in Upper East Side,64442357,Jaimie,Manhattan,Upper East Side,40.76323,-73.95916,Entire home apartment,200,4,2,18-10-18,0.07,1,0,,
23554330,Turn-Key Studio - Upper East Side - great location,7951200,David,Manhattan,Upper East Side,40.77825,-73.94719,Entire home apartment,135,12,4,01-12-18,0.28,1,171,,
7746303,127 soundspace and meeting place,40703442,Graham,Manhattan,Harlem,40.80872,-73.94228,Entire home apartment,150,1,2,30-03-18,0.07,3,0,,
33828528,Stunning Private Bedroom in Prime NYC/by Columbia!,238321374,Eyal,Manhattan,Upper West Side,40.7999,-73.95962,Private room,60,30,1,27-06-19,1,32,314,,
28811363,Warm little oasis in Brooklyn with Full size bed,42561290,Carla,Brooklyn,East New York,40.66197,-73.86794,Private room,30,2,3,01-02-19,0.46,4,158,,
15129261,STUDIO NEAR UPPER EAST SIDE HOSPITALS- MODERN,25237492,Juliana,Manhattan,Upper East Side,40.76095,-73.96143,Entire home apartment,110,30,10,22-10-18,0.34,34,277,,
7032396,Large 1Br Apt + Balcony in LES!,3716646,Elena,Manhattan,Lower East Side,40.72115,-73.98308,Entire home apartment,240,5,1,16-09-15,0.02,1,0,,
10383291,"Comfortable, cozy, dorm-like room",53450065,Maria,Queens,Flushing,40.72211,-73.80908,Private room,30,1,0,,,1,0,,
254168,2 BR Duplex @ Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73793,-73.95316,Private room,599,3,7,16-11-18,0.08,28,60,,
9960135,Large Room in Spacious Apartment,42741722,Tanya,Manhattan,Harlem,40.82042,-73.95256,Private room,65,2,5,22-04-18,0.14,2,0,,
29907751,Best Location Sun Filled West Village Townhome,72420514,Cate,Manhattan,West Village,40.73646,-74.00761,Entire home apartment,165,1,6,24-06-19,0.76,3,215,,
34935216,"Spacious, bright & charming 1-bedroom in East Vil.",2982441,Maher,Manhattan,East Village,40.7319,-73.98658,Entire home apartment,180,8,1,17-06-19,1,1,188,,
16963544,"East Village, Cozy Room w/ Private Entrance & Bath",2626535,RoseAnne,Manhattan,Stuyvesant Town,40.73126,-73.98149,Private room,73,2,1,23-02-17,0.03,1,0,,
19180868,Central Park at your Door!,128744452,Cassidy,Manhattan,Harlem,40.80063,-73.95389,Private room,52,4,39,22-06-19,1.65,1,242,,
23761707,Large Private Room. Safe area. Near 4 and D trains,178229322,Vas,Bronx,Concourse Village,40.83218,-73.91951,Private room,47,5,61,15-05-19,3.8,1,130,,
728409,Huge Room in South Williamsburg,3778274,AJ And Freddy,Brooklyn,Williamsburg,40.70061,-73.9552,Private room,65,2,164,01-01-17,2.07,2,0,,
13293325,Cozy Beautiful Room Only 20min from Manhattan NYC!,75020731,Stefan,Queens,Ridgewood,40.70219,-73.89859,Private room,45,7,35,01-07-19,1.29,1,18,,
10120021,2BR Gut-Renovated Apartment,51844270,Alex,Manhattan,East Village,40.73046,-73.98643,Entire home apartment,250,7,1,10-01-16,0.02,1,0,,
17496511,Spacious & Charming Nolita 1 Bed,118547015,Jill,Manhattan,SoHo,40.72103,-73.99866,Entire home apartment,125,2,16,25-08-18,0.57,1,0,,
33856310,Sunny Summer Space in Brooklyn’s Stuyvesant East,229386490,Tj,Brooklyn,Bedford-Stuyvesant,40.68305,-73.92322,Entire home apartment,76,3,7,05-07-19,4.29,3,285,,
5295,Beautiful 1br on Upper West Side,7702,Lena,Manhattan,Upper West Side,40.80316,-73.96545,Entire home apartment,135,5,53,22-06-19,0.43,1,6,,
193393,"Spacious, Kid-Friendly, and 15-20 Mins. to Midtown",938056,Mike,Queens,Sunnyside,40.74249,-73.92466,Private room,75,2,160,25-06-19,1.68,1,65,,
22338452,Comfortable East Village 1 Bedroom,4122771,Kara,Manhattan,East Village,40.72813,-73.98132,Entire home apartment,175,2,0,,,1,0,,
21984170,Columbus Circle Spacious Studio near everything,16025677,Meng-Mei,Manhattan,Hell's Kitchen,40.76978,-73.98936,Entire home apartment,115,5,0,,,2,0,,
22355018,Sunlit BR+private bath in pristine Nolita loft,7465567,Nick,Manhattan,Chinatown,40.71835,-73.99641,Private room,130,2,2,12-04-18,0.13,2,0,,
24041042,"Architect Loft,  btw Soho & Tribeca, Private Roof",12307951,Edouard,Manhattan,Tribeca,40.71916,-74.00442,Entire home apartment,240,3,9,20-06-19,0.63,1,17,,
30712961,Sunny and isolated living room on Roosevelt island,229893262,Shenqi,Manhattan,Roosevelt Island,40.76564,-73.94528,Private room,43,2,1,30-12-18,0.16,1,50,,
35010022,New! Entire private luxury apt near 3 trains!,263760960,Bella,Brooklyn,Bushwick,40.69605,-73.92423,Entire home apartment,89,1,8,01-07-19,5.58,1,305,,
35033674,Cozy 1 Bedroom Apartment near Yankee Stadium,18506733,Michelle,Bronx,Melrose,40.82374,-73.91555,Entire home apartment,59,2,2,17-06-19,2,1,0,,
35878814,"3BR, 1.5 Bath in Bushwick (10 Mins to Manhattan!)",269865501,Adela,Brooklyn,Bushwick,40.69297,-73.92111,Entire home apartment,275,2,0,,,3,360,,
10267693,"Cute beach bungalow by the beach, 80min Manhattan",52793525,J.C.,Queens,Far Rockaway,40.59607,-73.75911,Entire home apartment,100,6,9,10-05-19,0.22,1,0,,
7193370,King Bedroom w/ Private Bath: BUSHWICK L Train,9484908,Aj,Queens,Ridgewood,40.71005,-73.91956,Private room,64,3,0,,,2,77,,
24653572,Staten Island retreat.,171590575,Anthony,Staten Island,Randall Manor,40.6416,-74.09861,Private room,50,10,2,06-11-18,0.14,1,191,,
31684570,Designer Apartment in Cool Two Bridges,48911266,Tess,Manhattan,Chinatown,40.71382,-73.99609,Entire home apartment,175,2,4,19-05-19,0.85,2,18,,
34676486,Luxury Manhattan Suite & uninterrupted views,261581535,Alex,Manhattan,Hell's Kitchen,40.76465,-73.98812,Entire home apartment,449,1,6,04-07-19,3.21,1,346,,
28909477,Charming NYC Guest Suite (Loft Room),50756378,Nina,Staten Island,Clifton,40.61595,-74.08535,Shared room,150,2,2,04-11-18,0.22,7,312,,
15206272,Rooming has never been better.,95572265,Laura,Brooklyn,Bedford-Stuyvesant,40.68203,-73.92676,Private room,75,3,18,14-03-19,0.54,2,311,,
23805007,"Large, sunny, private uptown apartment!",4335164,Eva,Manhattan,Washington Heights,40.83963,-73.93512,Entire home apartment,50,1,12,29-09-18,0.75,1,0,,
34640995,Far West Village loft,792823,Andrew,Manhattan,West Village,40.73437,-74.00739,Entire home apartment,175,30,0,,,1,0,,
34814184,Shared Room By Times Square near Central Park 3,262360035,Kuzey,Manhattan,Hell's Kitchen,40.76391,-73.98892,Shared room,75,1,3,24-06-19,2.2,6,365,,
22656618,124 West 60th one bedroom apartment,165898555,Honey,Manhattan,Upper West Side,40.76973,-73.9848,Entire home apartment,200,30,0,,,7,365,,
12341856,SUNNY BEDROOM IN LARGE BK APT!,9123131,Sean,Brooklyn,Crown Heights,40.67068,-73.94084,Private room,44,3,32,03-06-19,0.83,2,0,,
9367923,Greenwhich Village Luxury Loft,24975940,William,Manhattan,Greenwich Village,40.73294,-73.99726,Private room,249,4,0,,,2,0,,
18312034,Prestige Townhouse 5B 3.5bath East Central Park,37901086,Virginie,Manhattan,Upper East Side,40.76482,-73.96061,Entire home apartment,1475,1,1,03-07-19,1,1,362,,
843036,Beautiful apt uptown Manhattan,4401623,Roman,Manhattan,Washington Heights,40.84714,-73.94172,Entire home apartment,80,60,22,17-04-19,0.28,1,226,,
15663653,"In-law unit - bedroom, living room, mini kitchen.",2305944,Misha,Brooklyn,Prospect-Lefferts Gardens,40.66082,-73.94532,Entire home apartment,79,5,48,23-02-19,1.64,1,0,,
23375874,Designer's gem on Ludlow Street,38386349,Tia,Manhattan,Lower East Side,40.72257,-73.98884,Entire home apartment,117,1,4,27-03-18,0.24,1,0,,
25950590,Cozy room close to Central Park and Columbia,2732777,Beatriz,Manhattan,Upper West Side,40.8018,-73.96264,Private room,115,3,19,17-06-19,1.5,1,189,,
35156995,Charming Brooklyn Brownstone,264774047,Traylor,Brooklyn,Fort Greene,40.68495,-73.97039,Private room,125,2,1,14-06-19,1,1,87,,
134934,Prime Williamsburg Apartment,652842,Giovanni,Brooklyn,Williamsburg,40.71823,-73.95849,Entire home apartment,225,10,22,30-05-19,0.38,1,52,,
3601324,7even Days Sleep Near Prospect Park,16834792,Louis,Brooklyn,Crown Heights,40.66529,-73.9557,Entire home apartment,130,5,150,03-07-19,2.48,2,309,,
6292828,Beautiful room in Williamsburg!,28980092,Meghan,Brooklyn,Williamsburg,40.71075,-73.95168,Private room,110,1,0,,,1,0,,
21945556,Cozy Room in Bushwick.,62307584,Mo,Brooklyn,Bushwick,40.68187,-73.90815,Private room,67,30,3,13-08-18,0.16,1,179,,
23750601,Charming & inviting Brooklyn Brownstone apartment,3605048,Julia,Brooklyn,Bedford-Stuyvesant,40.68052,-73.92952,Entire home apartment,100,2,25,08-04-19,1.55,1,65,,
12309399,Big Bright room in Bushwick,4206804,Jam,Brooklyn,Bushwick,40.70376,-73.92718,Private room,70,3,2,22-03-18,0.06,1,249,,
17765841,2-bedroom Apt on Kissena Park in NYC,23234988,Ann,Queens,Flushing,40.74923,-73.80568,Entire home apartment,229,1,22,27-12-18,0.8,6,265,,
12095636,Sunny Artesian apartment,64846981,Maria,Brooklyn,Bushwick,40.69993,-73.92504,Private room,90,2,6,08-05-17,0.15,1,358,,
19730968,Furnished private large room at a great location,138717905,Luca,Manhattan,East Harlem,40.79626,-73.94429,Private room,67,2,28,03-07-19,1.22,1,179,,
18475187,BEST ROOF in East Village + Gorgeous Modern Apt,639926,Loren,Manhattan,East Village,40.72603,-73.97717,Entire home apartment,199,3,10,02-01-19,0.43,1,0,,
27524646,"Double, Cozy Room only 20 min to NYC",130074377,Eliana,Queens,Ridgewood,40.70134,-73.909,Private room,89,1,28,06-07-19,2.6,2,212,,
7662160,Sunny Private Room in Crown Heights,6338005,Joy,Brooklyn,Crown Heights,40.67139,-73.94,Private room,50,3,7,29-07-17,0.15,1,0,,
17078010,Bushwick apartment (bedroom) right off L train!,1286399,Lauren,Brooklyn,Bushwick,40.70072,-73.91594,Private room,150,1,3,09-10-18,0.1,1,359,,
8986585,Williamsburg Two Bedroom/Two Bath,46946480,Danielle,Brooklyn,Williamsburg,40.71223,-73.94864,Entire home apartment,275,3,51,03-12-17,1.14,1,0,,
287839,"Cozy, beautiful doormen studio-",1498424,Hibo,Brooklyn,Fort Greene,40.69018,-73.98107,Entire home apartment,175,3,35,27-06-19,0.4,1,289,,
30048506,Beautiful! 3 bed 2bath 5min JFK & Resorts Casino,44682387,Sky,Queens,Jamaica,40.67196,-73.77821,Entire home apartment,155,1,59,26-06-19,7.6,2,287,,
21009685,Great room in a two-bedroom apartment.,150122503,Abdul Kader,Brooklyn,Bay Ridge,40.62938,-74.02976,Private room,30,3,0,,,1,27,,
14245886,"Spacious one bedroom, next to the L and G trains",2021231,Sami,Brooklyn,Williamsburg,40.71417,-73.94765,Entire home apartment,159,2,1,15-08-16,0.03,1,0,,
516791,Lovely Brooklyn Apt,696306,Bethany,Brooklyn,Kensington,40.64625,-73.97932,Entire home apartment,90,10,33,22-05-19,0.39,1,269,,
12795109,Charming Pr Room in E. Williamsburg,59375053,Jacqueline,Brooklyn,Williamsburg,40.70766,-73.94767,Private room,80,2,2,29-05-16,0.05,1,0,,
29505792,2nd floor art,183707967,Dionyssios,Manhattan,Washington Heights,40.85416,-73.9292,Entire home apartment,120,2,14,12-06-19,2.12,4,365,,
35790090,Authentic Chelsea Studio Loft,89629761,Juan,Manhattan,Chelsea,40.74913,-73.99575,Entire home apartment,89,2,0,,,1,37,,
18737594,Brownstone in Clinton Hill Brooklyn,45763784,Julio,Brooklyn,Clinton Hill,40.68499,-73.96524,Entire home apartment,825,3,2,28-09-18,0.19,2,44,,
11714323,100% 5★ Reviews - Big 2-Bed 2-Bath – Central Wburg,10078038,Robert,Brooklyn,Williamsburg,40.71765,-73.95189,Entire home apartment,300,5,46,22-06-19,1.18,1,29,,
17512282,Amazing Apartment | Skyline Views,3191545,Kyle,Manhattan,Murray Hill,40.74526,-73.97679,Entire home apartment,150,30,1,26-05-17,0.04,23,365,,
10165181,Beautiful Unique Greenpoint Loft Suite,47554473,Henry Norman,Brooklyn,Greenpoint,40.72919,-73.94512,Private room,149,3,32,29-06-19,0.75,13,74,,
21501184,Classy Modern 2 Beds for 2 People-Staten Island NY,99202586,Thelma,Staten Island,Randall Manor,40.63118,-74.12866,Private room,55,2,4,06-10-18,0.2,5,355,,
29874869,2 mins walk from the subway station in West Harlem,74982218,Miki,Manhattan,Harlem,40.81278,-73.95156,Private room,55,3,3,20-01-19,0.39,2,0,,
25342124,Private Room near Central Park,7249636,Dima,Manhattan,Hell's Kitchen,40.7687,-73.98742,Private room,85,1,127,07-07-19,9.43,1,19,,
33227584,King Size Dream Room,237077566,Jean Paul,Brooklyn,Gowanus,40.67731,-73.98539,Private room,74,1,1,23-03-19,0.28,1,72,,
28641288,TOWN HOME ONE,63953718,Chai,Queens,Elmhurst,40.73137,-73.87193,Private room,69,2,3,15-11-18,0.33,1,0,,
18041519,"Beautiful + Large Astoria Space, Amazing Location",96560825,Brittany,Queens,Astoria,40.76266,-73.91992,Entire home apartment,250,2,0,,,1,0,,
20193058,Light-Filled Top Floor of 4BR Townhouse.❤️❤️❤️❤️❤️,16534981,Suzy,Brooklyn,Bedford-Stuyvesant,40.67925,-73.91017,Entire home apartment,122,28,7,23-09-18,0.3,5,226,,
6851700,Private room in quintessential BK!,35902297,Meg,Brooklyn,Carroll Gardens,40.67416,-73.99955,Private room,40,1,0,,,1,0,,
264323,Comfortable Manhattanville,305972,Allan,Manhattan,Morningside Heights,40.81055,-73.95549,Private room,85,7,171,31-03-19,1.84,2,144,,
24287826,Superb Private Bedroom with Private Bath in UPS!,183211558,Linda,Manhattan,Upper East Side,40.77768,-73.94951,Private room,100,2,39,19-06-19,2.58,1,55,,
9013350,Sunny Clinton Hill Apartment,4048695,Deniz,Brooklyn,Clinton Hill,40.68724,-73.96361,Entire home apartment,120,2,28,30-06-19,0.64,1,294,,
921862,Breathtaking view of New York city,4957149,George,Manhattan,Upper West Side,40.7886,-73.97553,Entire home apartment,190,28,28,31-05-19,0.41,1,283,,
36032523,Awesome comfy 1st fl walk up across from subway,743321,Michael,Manhattan,Midtown,40.75747,-73.96892,Entire home apartment,125,7,0,,,1,34,,
9186894,Cozy large and sunny bedroom in Greenpoint,6217827,Krzysztof,Brooklyn,Greenpoint,40.73051,-73.95496,Private room,80,2,2,16-05-16,0.05,1,0,,
2102651,Central Park West Studio Value,10721586,Dana,Manhattan,Upper West Side,40.78835,-73.9681,Entire home apartment,200,30,1,02-06-14,0.02,1,365,,
33022743,Comfortable room in bushwick,28375704,Ricardo,Brooklyn,Bushwick,40.69679,-73.93405,Private room,80,10,0,,,1,180,,
22713294,Cozy Ridgewood Spot,58884411,Hubert,Queens,Ridgewood,40.70111,-73.89988,Private room,25,3,0,,,1,0,,
19898570,Cosy Studio in Rego Park,140889033,Vasiliki,Queens,Rego Park,40.72318,-73.85621,Entire home apartment,40,14,1,24-02-19,0.22,1,7,,
30437291,Beautiful large room Manhattan/Roosevelt Island,228524640,Dragomir,Manhattan,Roosevelt Island,40.7616,-73.95052,Private room,55,21,1,08-03-19,0.24,1,342,,
20501156,H.O.M.E (House of M.D. Experience),146358413,Sandra,Brooklyn,East New York,40.67585,-73.87307,Entire home apartment,65,2,53,08-06-19,2.37,1,2,,
27237591,*NO GUEST SERVICE FEE* One Bedroom Suite - Close to UN Headquarters,205031545,Red Awning,Manhattan,Midtown,40.75425,-73.96556,Entire home apartment,737,3,4,28-05-19,0.36,49,249,,
34504929,Luxury Boutique Private  One-bedroom Apartment,109389069,Victoria,Brooklyn,Bushwick,40.69414,-73.92477,Entire home apartment,98,2,7,03-07-19,3.33,1,4,,
7480520,Renovated & Spacious Chelsea Studio,15887987,Benjamin,Manhattan,Chelsea,40.73925,-74,Entire home apartment,215,3,94,25-05-19,2.02,1,8,,
35969545,Townhouse Apt. w/Backyard-20 min train to City!,7660014,Vanessa,Brooklyn,Bedford-Stuyvesant,40.6825,-73.91596,Entire home apartment,150,1,3,28-06-19,3,1,228,,
11620821,Great! Private Room in Sunnyside,58234433,Martin,Queens,Sunnyside,40.7364,-73.91923,Private room,90,1,36,13-06-19,0.99,8,346,,
27933214,Beautiful Studio in Brooklyn,138086216,Eli,Brooklyn,Bergen Beach,40.62299,-73.90501,Entire home apartment,97,2,25,30-06-19,2.68,1,148,,
12786165,Cozy Private room in Chelsea !,69598657,Vh,Manhattan,Chelsea,40.75094,-73.99748,Private room,75,2,115,23-06-19,2.99,1,37,,
10490073,Charming big room by Propect Park,2503478,Hajra,Brooklyn,Prospect-Lefferts Gardens,40.65436,-73.96179,Private room,58,1,5,18-05-17,0.13,1,2,,
35867917,"Updated Studio apartment, clean and fresh",158458681,Sadie,Brooklyn,Bushwick,40.69406,-73.9255,Entire home apartment,99,1,5,05-07-19,5,1,57,,
12485134,Charming 1 bedroom East Village Apt,5206786,Eli,Manhattan,East Village,40.72804,-73.98867,Entire home apartment,155,5,12,26-04-19,0.31,1,2,,
5562962,Lovely upper east side studio,1389487,Lina,Manhattan,Upper East Side,40.77399,-73.95101,Entire home apartment,149,2,15,22-06-17,0.29,1,0,,
27149449,LUXURY 1BR ON EAST 44TH~DOORMAN/LAUNDRY,200380610,Pranjal,Manhattan,Midtown,40.75019,-73.97045,Entire home apartment,225,30,0,,,65,310,,
1745658,1 Bedroom in Greenwich Village,9187795,James,Manhattan,Greenwich Village,40.73236,-73.9992,Entire home apartment,260,5,13,25-10-18,0.21,1,167,,
170420,The Happy home!,812814,Lena,Manhattan,East Harlem,40.7932,-73.94007,Entire home apartment,79,2,15,15-02-16,0.16,1,0,,
1987584,Home Sweet Room-HOMEY-Queens NYC!!,4113132,Jacqueline & Tyas,Queens,Elmhurst,40.73943,-73.87475,Private room,45,3,49,25-04-19,0.77,3,307,,
25188064,Beautiful Cozy Apt near Subway - Historic Brooklyn,11501956,Karine,Brooklyn,Bedford-Stuyvesant,40.68273,-73.91651,Entire home apartment,150,3,28,29-06-19,2.04,1,316,,
28933403,STYLISH OPEN-PLAN LOFT IN BUSHWICK APARTMENT.,1429693,Madeline,Brooklyn,Bushwick,40.70846,-73.92088,Private room,200,2,10,19-05-19,1.09,1,79,,
4041189,"Cozy 1 bedroom + air mattress, 2 cats, sleeps 3",19755511,Agnieszka,Manhattan,Washington Heights,40.83469,-73.93961,Entire home apartment,80,4,3,06-12-18,0.05,1,0,,
16233577,Peaches Paradise.,101499766,Claudette,Queens,Springfield Gardens,40.68203,-73.75437,Private room,60,1,305,07-07-19,9.83,2,341,,
14354732,"Mary's Respite -Convenient, garden apt in Flushing",86786744,Gloria,Queens,Flushing,40.75842,-73.81996,Entire home apartment,200,2,93,07-07-19,2.68,1,346,,
13199140,luxury Upper East Side 1 BR,73924316,Rachael,Manhattan,Upper East Side,40.77575,-73.95304,Entire home apartment,165,16,1,24-07-16,0.03,1,0,,
33133321,Majestic Mansion LifeStyle :),74373729,Shah,Queens,Bayside,40.77811,-73.77069,Entire home apartment,2600,6,3,30-05-19,1.73,1,362,,
27138925,Family friendly apartment near Prospect Park,3388510,Laura,Brooklyn,Flatbush,40.64599,-73.96079,Entire home apartment,100,2,5,31-03-19,0.46,1,0,,
35161225,⭐ Oversized 4BR Loft In Prime Location!,264776021,Eduardo,Manhattan,Chelsea,40.73863,-73.99965,Entire home apartment,499,2,1,20-06-19,1,1,115,,
9112776,"Spacious, Comfortable BK Room",47489718,Eric,Brooklyn,Bedford-Stuyvesant,40.68516,-73.9533,Private room,55,2,0,,,1,0,,
13512636,"Sunny, Spacious Lower Harlem Condo",1402455,Damian,Manhattan,East Harlem,40.80153,-73.94435,Private room,100,2,0,,,1,0,,
9253505,Spacious room in Midtown East,3001268,Tianni,Manhattan,Midtown,40.75261,-73.97063,Private room,99,1,0,,,1,0,,
34419094,Lovely  LIC-Lush garden-Midtown1stop-Breakfast,259796664,Santi,Queens,Long Island City,40.75314,-73.93644,Private room,89,1,9,23-06-19,4.5,10,357,,
35315156,Luxury 2 BR Home in Hudson Yards,250765233,Christy,Manhattan,Chelsea,40.74972,-73.99655,Entire home apartment,330,3,2,21-06-19,2,1,281,,
550858,Gorgeous Chelsea loft in the heart of Manhattan,2277487,Henrik,Manhattan,Chelsea,40.74664,-73.99441,Entire home apartment,399,3,15,10-08-17,0.31,1,0,,
13502841,Huge lovely studio (size: one bedroom) in Midtown,3978669,DrAnita,Manhattan,Hell's Kitchen,40.75704,-73.99564,Entire home apartment,230,4,12,02-01-18,0.33,1,41,,
635662,bedroom in front of prospect park  w/2 queens beds,3033622,Jose,Brooklyn,Windsor Terrace,40.65193,-73.97301,Private room,60,2,206,15-06-19,2.49,2,86,,
19811442,"Spacious, sunny studio apt in East Village, NYC",877697,Lisa,Manhattan,Gramercy,40.73232,-73.98418,Entire home apartment,175,2,0,,,1,0,,
30648855,Midtown East 52&2 ! Big One Bedroom King bed! 5247,16098958,Jeremy & Laura,Manhattan,Upper East Side,40.75916,-73.96023,Entire home apartment,293,30,0,,,96,292,,
7917251,"Amazing LES apt - cool, bright...",41747327,Amy,Manhattan,Lower East Side,40.71909,-73.99028,Entire home apartment,95,1,98,23-06-19,2.13,1,240,,
21983547,"Spacious, Bright 1 BR in Prime Midtown West",12128527,Andy,Manhattan,Chelsea,40.75172,-73.99784,Entire home apartment,225,2,38,01-07-19,2,2,257,,
2521670,Spacious Studio in Prospect Heights,6723969,Mari,Brooklyn,Crown Heights,40.67571,-73.95161,Entire home apartment,60,1,2,21-04-14,0.03,1,0,,
6516344,Beautiful Spacious 1 Bed in Hip Harlem Neighborhd,25865233,Leonarda,Manhattan,Harlem,40.81698,-73.95259,Entire home apartment,115,3,71,07-04-19,1.43,1,4,,
